country,year,yield_kg_ha,area_harvested_ha,nitrogen_mineral_fertilizer_kg_ha,phosphorus_mineral_fertilizer_kg_ha,potassium_mineral_fertilizer_kg_ha,nitrogen_organic_fertilizer_kg_ha,nitrogen_atmospheric_deposition_kg_ha,nitrogen_biological_fixation_kg_ha,nitrogen_leaching_kg_ha,nitrogen_seed_kg_ha
Ivory Coast,1991,1253.3,396560,40.85132136372806,9.345370183578778,29.301997175711115,22.42166002622554,76.1694480028243,58.94139071010692,8.569464141617914,12.09515306637079
Ivory Coast,1992,1319.5,389538,46.20858555519616,10.073471651032762,21.30729222822934,23.54512756136757,79.58179715457798,62.164019428143085,9.329884119136002,12.03566815047569
Ivory Coast,1993,1389.2,372144,80.61395588804334,16.402252891353886,22.303194462358658,25.258462584375938,95.2134902080915,56.07437551055505,13.113088213164795,12.73779854034997
Ivory Coast,1994,1462.7,366454,92.7810857570118,19.036495712968065,33.97425051984697,26.315976357196266,90.43751139297156,64.31281579679852,14.541303956294652,12.791203261528048
Ivory Coast,1995,1540.0,358449,100.43269753856197,19.461624945250232,32.41744292772473,27.588812634433353,106.18036596559064,67.34089731035657,15.561032392334754,12.635148654341345
Ivory Coast,1996,1621.4,350942,118.2531586415989,18.6355580124351,33.11088441964769,22.395438562497507,111.29614067281774,56.86890654296152,16.30440357665939,13.168102421482752
Ivory Coast,1997,1707.0,324901,184.67163843755483,33.54868098282246,63.86560829298771,24.945934915558894,123.15868895448153,64.34612882077924,23.456350703752836,14.981583313070749
Ivory Coast,1998,1797.3,312672,159.91198444376215,31.374731347866135,39.81808412649678,27.536659182785797,129.55609552502304,59.18352554753862,21.498530408862962,15.729897144611604
Ivory Coast,1999,1962.2,290181,139.91267519237994,22.086904380369493,42.904256308993354,29.840863461081184,129.95469724068772,61.09036739138676,20.166207642816033,17.237580682401674
Ivory Coast,2000,2028.7,284372,140.66082455375354,16.941893013376845,46.69939375184617,30.496180355309246,129.31969216378548,63.517002377167934,20.165318667098028,18.223166837804005
Ivory Coast,2001,2097.5,278680,107.65035165781542,30.664561504234246,47.653222333859624,31.859679560786564,126.30385711209989,65.07329015358117,17.136971077938853,18.37906703028563
Ivory Coast,2002,2168.7,273101,158.19971365904922,37.74315729345553,87.46879359650825,33.367178076975186,131.31506695325174,62.16830842801748,17.661677914031806,19.051260888828672
Ivory Coast,2003,2242.2,267635,112.455396342033,43.02248958469558,88.93577073252752,34.38981822257926,139.12218805462666,63.34866142320698,14.348585947278943,19.79114129317914
Ivory Coast,2004,2224.2,278679,144.53546912397417,12.86821037824881,83.69871787971107,33.4554239824314,145.88107607677654,62.25428396111654,21.24474682340614,19.46943041994553
Ivory Coast,2005,2113.8,302879,94.39413098960311,14.93212801151615,61.46509001944671,31.514674506981336,147.53086612145444,58.79931160628503,11.645002129563292,18.409136321765455
Ivory Coast,2006,2115.7,301906,86.05658714964261,30.552609090246634,69.40218147370373,31.802732969864792,146.06002464343206,60.97213901015547,9.991478142203203,19.415915549873137
Ivory Coast,2007,1764.3,301495,109.30363687623344,25.892177316373406,65.86840577787359,32.81947362311149,156.6580119073285,60.76675168742434,15.157403605366591,19.32909600490887
Ivory Coast,2008,2031.3,310237,89.61858192285253,10.35762981204692,63.497326237682806,34.249715862389074,147.71410566760252,62.50185890142053,12.5249593053053,20.06979019265916
Ivory Coast,2009,1996.6,319232,94.59577987169206,11.471168303929431,40.557243634723335,34.13243471832398,143.90653725190458,62.47511371040497,13.528822611768243,18.320926160284685
Ivory Coast,2010,1980.0,324045,85.98188523198938,32.65307596167199,117.80777361168974,34.307582280238854,143.20551435757378,64.19683161289328,15.108519187149934,17.470607785955657
Ivory Coast,2011,1896.9,327800,77.69371568029287,13.561488712629652,55.6287370347773,34.31984929835265,143.45653996339232,63.04876327028676,14.562566503965833,18.154429225137278
Ivory Coast,2012,2120.0,308839,107.54956465990371,24.166850689194046,71.8848331978798,39.075120693953814,169.5775255068175,90.53953160060743,18.348295390154743,20.246785865774722
Ivory Coast,2013,2147.9,307869,117.99661544358152,49.13247517613011,114.23017582153449,40.611849195599426,181.69462790992273,101.34994559374279,18.989142784755852,20.83434350324326
Ivory Coast,2014,2149.1,316407,147.5773291994172,49.97629003151005,121.7127149525769,40.66196607533967,188.17802671875148,104.47523379697668,22.09825288315366,21.314778750154073
Ivory Coast,2015,2060.8,497864,83.33601144087542,36.58759018527148,100.05815845291083,26.231473655456107,136.65926779200746,77.25286624459692,13.698380883132744,14.988870052865844
Ivory Coast,2016,2048.6,472032,96.10259473933971,42.00094908819741,95.34066546335842,29.278225628770933,138.5755063216053,80.5961754711545,15.733641575147447,15.995726984611213
Ivory Coast,2017,2076.3,493661,60.41696629873537,38.89732832854935,102.67795106358412,29.310353461180853,141.53611000261316,79.07022734224498,11.848156528467916,15.956741164483319
Ivory Coast,2018,2094.7,503630,62.34537259496059,23.36045112483371,78.74394893076267,30.261919663244846,153.17456605047357,75.58513412624346,12.306676726962253,15.445311240394734
Ivory Coast,2019,2026.5,544000,113.7095588235294,51.121,88.5544393382353,30.370461029411768,142.97683786764705,67.28146341911766,17.455748345588237,15.027245220588235
Ivory Coast,2020,2177.3,540000,79.53611111111111,41.2351037037037,103.42799074074074,31.005506111111114,148.21284574074073,63.339813333333325,14.145268703703703,15.42367425925926
Ivory Coast,2021,2110.3,540000,109.875,50.42662962962963,103.29887962962962,33.38304074074074,155.13155388888887,67.06659740740741,16.410864259259263,15.490263148148147
Ivory Coast,2022,2221.0,540000,83.79629629629629,14.775555555555556,64.70925925925926,36.34329259259259,154.84421074074075,68.12546407407407,15.639028888888888,15.413076851851852
Ivory Coast,2023,2622.7,540000,158.5185185185185,50.543703703703706,95.45,38.24755314814815,154.84421074074075,72.28390444444445,23.501362407407406,16.120382222222222
Ivory Coast,2024,2563.5,640000,,,,,,,,
Kenya,1961,1253.3,750000,4.333333333333333,3.6333333333333333,1.162,20.767061866666666,11.669430533333331,35.164124666666666,4.5534124,1.8728589333333332
Kenya,1962,1222.2,900000,3.888888888888889,3.6333333333333333,1.0144444444444445,17.574372,9.888038444444444,29.423544444444445,3.9037633333333335,1.5357443333333334
Kenya,1963,1250.0,1000000,7.312,3.276976,0.98189,15.242218,9.0445257,27.1087208,3.7808436000000003,1.4860349000000002
Kenya,1964,1171.4,1050000,9.824761904761905,3.357407619047619,0.6964095238095238,15.52738438095238,8.758798476190476,25.793080666666665,4.0894768571428575,1.4871014285714286
Kenya,1965,1071.3,1214000,10.70840197693575,3.65931136738056,0.5626771004942339,13.921050411861614,7.702647364085667,22.579719192751238,3.8550502471169685,1.217918121911038
Kenya,1966,1079.2,1010000,11.676732673267328,7.1573069306930694,1.9003712871287128,16.99708405940594,9.414099306930693,27.59116702970297,4.5664465346534655,1.5803720792079208
Kenya,1967,1200.0,1200000,10.833333333333334,6.358333333333333,1.9366666666666668,13.896526999999999,8.056956,23.201386499999998,3.86263875,1.3797114166666669
Kenya,1968,1253.6,1380000,7.826086956521739,6.318840579710145,1.2028985507246377,12.517539202898549,7.12385768115942,21.404572246376812,3.2861165217391304,1.216345652173913
Kenya,1969,1274.1,1350000,11.851851851851851,7.718814814814815,1.4755555555555555,13.07744311111111,7.403995629629629,22.674834592592592,3.8006737777777775,1.2017284444444443
Kenya,1970,1225.0,1200000,18.333333333333332,8.865333333333334,2.1441666666666666,15.078188166666664,8.465397833333334,26.258272583333333,4.848971000000001,1.3915000833333333
Kenya,1971,1217.4,1150000,16.08695652173913,10.122782608695653,2.1652173913043478,16.69252408695652,8.752393217391305,28.696125739130437,4.947200434782609,1.516357304347826
Kenya,1972,1253.8,1300000,16.113846153846154,9.371987692307693,3.736596153846154,15.348616692307695,7.746191230769231,27.386894923076923,4.492492538461539,1.394989846153846
Kenya,1973,1289.7,1450000,14.024137931034483,8.284,1.4859862068965517,13.497017931034483,7.220138551724138,25.177992,4.104231172413793,1.2544529655172412
Kenya,1974,1344.8,1450000,13.379310344827585,8.975586206896551,2.2896551724137932,13.098879655172414,7.320134689655172,25.767364689655174,3.9577069655172417,1.314719448275862
Kenya,1975,1413.8,1450000,15.097241379310345,7.205576551724138,1.3695,13.778739724137932,8.036459379310344,27.756088137931034,4.264851379310345,1.3630873103448276
Kenya,1976,1635.2,1590000,14.124842767295597,7.220324528301886,2.1968899371069184,12.324010628930816,7.444429182389937,25.00627905660377,3.8746763522012575,1.2841283647798742
Kenya,1977,1626.1,1570000,16.077707006369426,5.886833121019109,2.6544140127388536,13.266933375796178,7.815393757961783,25.62354719745223,4.263832547770701,1.3705837579617834
Kenya,1978,1455.7,1490000,17.05234899328859,4.827748993288591,5.066063758389261,14.86003402684564,8.18990067114094,27.299413557046975,4.677778590604027,1.350205033557047
Kenya,1979,1300.0,1350000,14.88888888888889,3.2942222222222224,4.9185185185185185,17.81267377777778,9.06340962962963,28.07942533333333,5.05142362962963,1.2955925925925926
Kenya,1980,1200.0,1350000,18.296296296296298,8.316296296296295,5.533333333333333,16.23421014814815,9.031502074074075,20.200056074074077,5.224619777777778,1.3318286666666665
Kenya,1981,1578.6,1120000,28.571428571428573,15.571428571428571,4.298214285714286,19.370625357142856,11.077113839285714,31.76880553571429,7.177696517857142,1.6184848214285714
Kenya,1982,2071.2,1208000,22.93046357615894,11.188741721854305,2.748344370860927,20.703770281456954,10.689749172185431,34.45533004966887,6.433800413907284,1.5640149834437085
Kenya,1983,1769.2,1300000,23.076923076923077,13.884923076923076,2.3623076923076924,21.59230369230769,10.235605692307692,35.09388984615384,6.626153076923077,1.2307166923076924
Kenya,1984,1443.7,985000,35.22842639593909,17.164899492385786,6.993908629441624,28.800574720812183,14.084228324873097,32.23915573604061,9.282957563451776,2.230367817258883
Kenya,1985,1722.2,1411000,34.37278525868179,13.71963146704465,5.705882352941177,20.796694117647057,12.198134868887314,26.811863146704464,7.5966173635719345,1.5242742735648476
Kenya,1986,2034.3,1424600,32.43015583321634,13.129580233047873,5.41836304927699,22.832458163695073,12.735502948195984,33.656164116243154,7.809507230099677,1.4247560016846834
Kenya,1987,1716.9,1406956,33.97334387145014,15.643964701099394,7.256090453432801,24.656094717958485,13.479049948967843,30.403616815309075,8.32848226952371,1.5794846462860248
Kenya,1988,1903.0,1450939,39.698429775476434,15.59569354741998,6.635702810386928,25.488723854000753,14.066872487402987,34.50071884483083,9.067587748347794,1.626958748782685
Kenya,1989,1852.6,1420000,34.71830985915493,14.92225352112676,4.792957746478873,27.10385471830986,15.908330211267607,46.76171021126761,8.892601901408451,1.7042361971830988
Kenya,1990,1659.1,1380000,35.57971014492754,15.70231884057971,4.751449275362319,28.80545615942029,13.261885072463768,47.203521666666674,9.319062246376811,1.7181523188405798
Kenya,1991,1832.1,1310000,40.0,18.00580152671756,3.92824427480916,29.264148625954196,17.95879450381679,46.53850755725191,9.852829694656487,1.828214427480916
Kenya,1992,1727.1,1407000,33.972992181947404,14.192466240227434,4.896233120113717,27.30125060412225,17.378066382373845,48.925821890547255,8.857549324804548,1.6044786780383795
Kenya,1993,1554.9,1343500,31.336062523260143,16.907778191291403,3.5831782657238556,28.096938593226646,17.468707108299217,43.57531254186825,8.752993970971344,1.82844145887607
Kenya,1994,2040.0,1500000,34.266666666666666,20.637333333333334,4.426666666666667,25.446104333333334,17.060694,42.9830446,8.475887533333333,1.5922043333333333
Kenya,1995,1875.9,1438740,22.936736310938738,12.121717614023382,3.11522582259477,27.350620195448794,18.420890292895173,44.99080758163393,7.763797697985738,1.1940329732960786
Kenya,1996,1450.6,1489000,42.31027535258563,22.19529885829416,12.263263935527199,26.89565883143049,15.870851712558764,22.991188045668235,9.610159301544662,1.2904639355271994
Kenya,1997,1471.3,1504820,33.891096609561274,20.107654071583312,7.721853776531413,26.76036309990564,19.957672811366145,23.749920522055792,8.741182267646629,1.2399720896851452
Kenya,1998,1669.7,1475740,35.91418542561698,16.869909333622452,7.311586051743532,27.254326710667193,18.837568812934528,25.821942279805388,9.042283871142613,1.3918243050943933
Kenya,1999,1481.7,1567240,34.58308874199229,23.61884586917128,5.295934253847528,26.443157908169773,15.95956203261785,31.187661494091525,8.74694048135576,1.2031836859702407
Kenya,2000,1440.0,1500000,47.537,20.45494,2.503556666666667,27.0919186,17.043405333333332,30.13003146666667,10.079117066666667,1.3428177333333333
Kenya,2001,1701.2,1640000,48.93719512195122,17.944058536585366,3.791682926829268,23.212216402439022,16.284074756097564,27.23842432926829,9.521345731707317,1.1454574390243901
Kenya,2002,1512.6,1592315,36.90350213368586,20.53079824029793,0.929395251567686,24.47585804316357,16.293082022087336,34.07814082012667,8.834341948672217,1.3392014770946703
Kenya,2003,1622.4,1670914,40.86416177014496,22.307075049942725,3.6204466537475897,28.012306019340315,16.230088263070392,31.770505304282562,9.675740881936473,1.2069406923396415
Kenya,2004,1929.3,1351327,54.103854951466225,23.289381474654174,3.4263764433035084,35.655304008578234,20.72910213442046,35.35596165842909,11.920723111430467,1.5153017737379628
Kenya,2005,1640.5,1771123,42.82988815570686,20.634464122480484,3.8048006829565195,23.953390363063434,16.2169268311687,28.88883459816173,8.884916575528633,1.2238923553022574
Kenya,2006,1719.7,1888185,42.65127622558171,18.731962175316507,4.118823102609119,25.82005317275585,14.02628857871448,31.430556645667664,9.277325791699438,1.1194565680799287
Kenya,2007,1813.2,1615304,48.362723053988596,22.827389766879794,5.166869518059759,41.39978251771802,18.700497243862454,31.440039336248777,13.197978151481083,1.326668045148158
Kenya,2008,1392.5,1700000,43.550294117647056,20.69371411764706,2.167764705882353,34.15678152941177,18.110539352941174,24.88855911764706,11.129650411764706,1.2169837647058825
Kenya,2009,1294.3,1884368,42.98364226095964,18.404098350216092,4.439676857174395,32.30005720750936,16.313214510116918,24.275278024250042,10.588415585490733,1.218577581449059
Kenya,2010,1725.1,2008346,46.41032969418616,16.894368799001764,6.571492163202954,28.09251941647505,15.726523268400964,24.606858977486944,9.547919730962692,1.2533582858730519
Kenya,2011,1584.0,2131887,46.76139026130372,18.971402330423704,5.803689407553027,27.862210473632047,16.708858583968098,27.089054438626437,10.360694117464949,1.1236082400239786
Kenya,2012,1736.6,2159322,51.73938856733734,21.0306827791316,8.788077924459621,27.511107051194774,17.20423577400684,36.884859136340026,11.30237431008437,1.4865803247500837
Kenya,2013,1692.2,2123138,71.87662789700904,30.012634129293527,7.141914468112765,28.462125306974865,17.288883200244165,40.51854712223133,12.682448055661007,1.4584910636991095
Kenya,2014,1660.2,2116141,59.632368542549855,23.681196101772045,9.017804106626166,29.092594066274412,17.336845040098936,45.414027278900605,11.59226819006862,1.3262325147520888
Kenya,2015,1823.0,2098240,53.98667454628641,20.296408418484063,10.448378164556962,29.501542340247067,17.505173764678972,44.06902289537898,10.473356432057342,1.5468596538050936
Kenya,2016,1428.4,2337586,53.68123354605991,24.182887816747705,8.954438467718408,29.146915279266736,16.148644370731173,34.07472067337844,11.149769676923116,1.2139792931682514
Kenya,2017,1527.2,2086178,83.37951028148126,32.733365992738875,12.1654647877602,30.14184408041883,17.226330207681222,34.892627378871794,13.716533919924379,0.8342936221166171
Kenya,2018,1765.6,2273283,53.6919512440818,24.287911359914276,8.147080675833145,27.653442444253532,16.81778705071036,33.00910031879005,10.757245578311192,1.020033933302629
Kenya,2019,1560.0,2296174,66.66611502438404,27.270435951282437,11.924381601742725,29.420363744211027,16.957347701001755,32.63389669075601,11.961754422792001,1.1936413355433864
Kenya,2020,1774.1,2135741,90.68445097041261,34.085514114305056,8.24562762994202,34.733480885556816,17.68725983159943,36.525431548113744,16.070321167220182,1.9180971381829537
Kenya,2021,1523.8,2168603,79.37506311667003,30.486784349187012,10.48693559863193,32.476502199803285,17.699214425139132,32.99650987294585,14.415883405123022,1.922682206010044
Kenya,2022,1458.3,2113520,54.16177750861123,19.415895756841667,11.51012765433968,32.26598872970211,17.85154883795753,43.17205585941936,10.997445588402286,1.8820864245429425
Kenya,2023,1763.4,2430014,68.33726060837509,19.963481691875025,20.35964607611314,29.97005387623281,15.526497172444275,40.67880748835192,12.850819336843328,1.786859293814768
Kenya,2024,1666.2,2414536,,,,,,,,
Malawi,1961,1018.8,800000,3.25,0.63765,0.72625,2.8032203750000004,3.400264375,32.705948125,0.885644125,3.613279375
Malawi,1962,1062.5,800000,2.875,0.46325,0.757375,2.902839125,3.696993875,35.907768875,0.868067875,3.656129375
Malawi,1963,897.4,809000,2.8430160692212607,0.4580964153275649,1.0259579728059331,3.288460197775031,3.827239802224969,36.92104820766378,0.94199369592089,3.6086838071693452
Malawi,1964,1121.1,809000,3.708281829419036,0.4580964153275649,1.0259579728059331,3.424901112484549,4.005083930778739,36.98599542645241,1.0558084054388133,3.790040667490729
Malawi,1965,872.5,1020000,2.9411764705882355,0.42745098039215684,0.8137254901960784,2.63072431372549,3.637759411764706,32.37857892156863,0.8202625490196079,3.091354901960784
Malawi,1966,931.4,1020000,2.9411764705882355,0.42745098039215684,0.8137254901960784,2.6609048039215684,3.7892320588235298,31.62358892156863,0.8262986274509804,3.067160196078431
Malawi,1967,1469.9,864000,4.62962962962963,0.5046296296296297,0.9606481481481481,3.5604413194444446,4.410123726851852,40.55716134259259,1.1750512731481482,3.668983564814815
Malawi,1968,1019.7,1068000,4.681647940074907,0.40823970037453183,0.7771535580524345,3.0020802434456932,3.8233395131086145,31.93902584269663,1.0685808052434458,3.0250495318352058
Malawi,1969,990.4,1068000,4.669475655430712,0.4078314606741573,0.8564232209737828,3.6351526217228463,3.976566479400749,33.86518604868914,1.1939780898876404,2.9977744382022466
Malawi,1970,900.0,1000000,8.593,0.60604,0.84328,3.5022721,4.1856208,35.3301711,1.5597544,3.3996273
Malawi,1971,1180.2,1050000,9.811428571428571,1.190902857142857,1.4955809523809525,3.2630797142857144,4.028064190476191,38.069725999999996,1.6337587619047618,3.198137142857143
Malawi,1972,1190.9,1100000,8.826363636363636,0.7578472727272727,1.2993272727272727,3.463381181818182,4.1005009090909095,36.98451936363636,1.5753126363636365,3.137812181818182
Malawi,1973,1114.6,1150000,10.81913043478261,0.9800521739130434,0.9851739130434782,3.407844695652174,4.074504956521739,34.18028495652174,1.763482,3.001473043478261
Malawi,1974,1153.2,1110000,6.7144144144144144,0.48784864864864863,1.4468918918918918,3.613735225225225,4.376343513513513,34.97013522522523,1.3941884684684684,3.039248918918919
Malawi,1975,1000.0,1000000,12.888,0.275988,1.245,3.8195352999999996,4.824249200000001,38.5409522,2.0527071,3.4120722000000003
Malawi,1976,1098.0,1000000,18.887,1.414384,3.95661,4.3692606,5.1036137,39.385025399999996,2.7625521,3.4490871999999997
Malawi,1977,1321.0,1000000,12.832,2.326932,4.41809,4.2422828,5.2048585,40.801091899999996,2.1316565999999995,3.4827174
Malawi,1978,1237.4,1150000,17.011304347826087,2.01432,2.8826260869565217,4.042509826086956,4.661884,35.68904382608696,2.5096324347826084,3.039179217391304
Malawi,1979,1199.8,1161000,12.445305770887167,1.866049956933678,4.165012919896641,3.644718863049096,4.665323428079242,34.589259862187774,1.973474332472007,2.938346253229974
Malawi,1980,1223.2,969600,23.514851485148515,2.8023432343234322,3.6226897689768975,4.727341377887788,4.9846562500000005,42.112149133663365,3.296953382838284,3.5748187912541254
Malawi,1981,1131.8,1100000,23.393636363636364,1.9239490909090908,2.692972727272727,4.384781090909091,5.270938363636363,37.03173945454545,3.2163198181818182,3.2230245454545456
Malawi,1982,1179.2,1200000,20.166666666666668,1.8893333333333333,2.0058333333333334,3.972131333333333,5.087669333333333,33.857657249999995,2.8110929166666665,2.794479083333333
Malawi,1983,1171.0,1169402,19.767368278829693,4.679889379357997,5.2047029165334076,4.251893446393969,5.013732830968307,28.527014918736242,2.827115482956246,2.9223012274649776
Malawi,1984,1191.1,1173634,20.11103972788791,5.943931413029956,3.6569577909297104,4.004202843475905,5.126102941802982,27.432533140655437,2.811944524442884,2.9371785411806406
Malawi,1985,1183.5,1145102,13.912297769107031,3.1370166151137626,3.6944394473156104,4.191867711347985,5.634327597017558,28.66107298738453,2.229603301714607,3.091785797247756
Malawi,1986,1084.9,1193275,19.03584672435105,3.010739351783956,4.537864281075192,5.11248362699294,5.8852715426033395,30.860634472355486,2.9260814145942886,2.9904126877710504
Malawi,1987,1016.4,1182415,25.24240643090624,3.963183822938647,5.480850631969317,5.603948359924392,6.2029726449681375,33.46336024153956,3.6450302981609672,2.9680174896292755
Malawi,1988,1171.8,1215087,22.38605136916122,6.2101331015803805,4.588922439298585,4.58099510570025,6.006815314458965,30.813841478017626,3.154804141596445,2.859905669305984
Malawi,1989,1187.8,1270822,23.842835582009126,6.175530483419393,4.245283761219117,4.283476678873989,5.975165522787613,23.963668239926598,3.2409789097135553,2.7202853743482565
Malawi,1990,999.3,1343784,22.325016520512225,4.21793978794211,3.088293952004191,4.002989989462592,4.82877568121067,21.30950197353146,3.0330996648270854,2.632598765873087
Malawi,1991,1141.9,1391878,33.04887353633005,5.011933517161705,4.77053304959199,4.128641662559506,6.86533065397973,20.718727575261624,4.130615686144907,2.4520841625487293
Malawi,1992,480.2,1368093,37.862923061517016,4.461684987789573,4.85347121869639,4.659438649273112,6.854236005885564,18.45390956608944,4.718180050625213,2.4948852892310684
Malawi,1993,1532.7,1327040,36.17072582589824,6.899565951290089,3.1272606703641186,4.248194779358573,7.014683355437666,19.990955510007236,4.466711553532675,2.575277158186641
Malawi,1994,920.9,1129316,8.022555245830219,2.7886154096816127,3.6747907582997144,5.010981514474248,7.614109159880849,24.333786557526857,1.8044518097680367,3.233268633402874
Malawi,1995,1351.7,1229187,22.943620458075134,3.6595017682419355,3.376215335827665,5.6471623927034695,7.926998007626179,22.318511422590706,3.4237945080772905,2.957691628694413
Malawi,1996,1443.3,1242588,30.50085788692632,5.017592315393356,4.007764440023564,5.388602658322791,8.128095233496543,25.601657669315976,4.127806320357189,2.988854471474052
Malawi,1997,1095.9,1233538,33.399862833573025,4.453531224818368,2.0185839430970103,6.720578855292662,11.430466998179222,27.30869580021045,4.68410207062936,3.1443285897961797
Malawi,1998,1371.1,1292670,26.921023927220403,4.013708061608918,2.2472866238096345,6.5629679655287125,11.41574554990833,29.33435416618317,4.004696016771488,3.130811730758817
Malawi,1999,1810.9,1369150,21.91140488624329,5.286199466822481,2.121754373151225,6.352164773764745,9.871070445166708,29.478729795858747,3.461573457984881,2.9562095460687288
Malawi,2000,1742.8,1435220,24.099441200652166,3.4680230208609135,2.1900544864202005,6.375909825671326,8.770581792338458,29.095091205529467,3.6851261130697734,3.0786812474742544
Malawi,2001,1184.5,1446260,11.603031266853817,1.626717187780897,3.04450790314328,6.010448812799912,10.430254864270601,32.886071384121806,2.36239286158782,2.968361359644877
Malawi,2002,1046.0,1488449,40.366179828801656,5.279046846751216,3.6686309037125224,5.911078310375431,9.381884632929983,32.97618823352362,5.2188336315184465,2.8919694258923214
Malawi,2003,1225.9,1617917,37.696000474684425,5.5680433545107695,5.94111440821748,5.2815250720525215,10.495865424493344,36.673751743754465,4.8259050371558,2.759101363048908
Malawi,2004,1046.0,1537650,46.58407309855949,6.733451695769518,4.232452118492505,6.11809156830228,10.512566904041883,35.35970402887523,5.882025623516404,3.088179299580528
Malawi,2005,809.3,1513929,43.70878687177536,5.66653786273993,6.4286898526945455,7.282662727248108,11.553101697635757,34.38761137411332,5.827411259048475,3.082472824022791
Malawi,2006,1481.4,1762839,47.05988465197332,5.939836820038585,6.8487139211238235,6.6458912016355445,9.687505325216879,36.78841385968883,6.03516668283377,2.7152463724707703
Malawi,2007,2654.7,1215356,69.38707670838832,9.100941617106429,10.556009926309658,13.225281069908734,14.825221334325086,61.15860003159568,9.583763851908412,4.127828060255595
Malawi,2008,1649.8,1596955,61.486391288420776,3.4097416646054524,5.001449633834391,12.878799214755583,11.951963518070327,45.715483153877216,8.724398996840863,3.2257151892194833
Malawi,2009,2226.5,1608996,44.77388383812017,5.585908230971364,7.89507867017693,14.782495108751048,10.579538482382802,51.27547228209392,7.433887405562226,3.276880738050312
Malawi,2010,2015.8,1696270,56.90898265016772,4.544370884352137,8.161672375270447,17.66191567380193,11.198353740854934,51.09041567674958,9.223281376196006,2.925962258366887
Malawi,2011,2207.9,1675377,50.69784293326219,3.6352916388371095,3.6536552668444178,20.57047936076477,11.780524622219357,56.925629694092734,9.183880165479172,3.2429992771776144
Malawi,2012,2193.2,1650000,35.40848484848485,5.41617696969697,6.774812121212121,23.877908606060608,11.76513703030303,63.472790424242426,8.316458666666668,3.920303939393939
Malawi,2013,2170.8,1676758,35.05872642325249,6.64183382455906,9.5990953971891,25.82326358365369,11.378573652250354,67.55163613353865,8.670512858742883,3.620926156308782
Malawi,2014,2333.9,1704528,69.40631072062178,2.986851492025945,6.43294213999418,25.21634082866342,11.713475988660791,69.95229301014709,11.983901584485556,3.536234899045366
Malawi,2015,1656.3,1676213,65.28227617850476,6.956905834759664,8.604461366186756,29.573602698463738,12.093147648896649,67.44285404062609,12.442925630573203,3.147439496054499
Malawi,2016,1415.4,1674076,37.79995651332437,3.7521904620817694,5.227176066080632,31.01913383860709,12.312477091840515,69.7856967067206,9.983834007536096,3.2050649432881184
Malawi,2017,2007.8,1725367,50.11281657757451,6.08324373886831,8.427157816279088,34.159281184814596,12.165249654131555,82.71445564914595,11.843149312581033,3.4540614257720246
Malawi,2018,1600.8,1685347,57.222637237316704,4.9548894085313,7.68318334443886,57.05259421353585,12.776140699808407,79.35557959280789,17.132779481020822,3.4083066573233882
Malawi,2019,1957.8,1732516,44.036534150333964,5.060573177967765,8.485803305712617,72.21582911788406,12.720408989007893,76.34466827434784,18.846803723601976,3.4134409148313782
Malawi,2020,2095.5,1761836,78.92732354203228,8.46678464964957,14.998393721095493,66.45894055973427,12.66908633947768,79.13802913551547,20.495296327240446,3.6248140576080865
Malawi,2021,2462.9,1859995,62.90043790440297,9.167510665351251,13.774913373423047,61.08917013217778,12.250089919596558,76.54258527576687,17.787154804179583,3.4015623697913164
Malawi,2022,2047.7,1814931,38.019351699871784,4.9191798476085316,5.803361119513634,67.43976641536234,12.604485349580782,80.67077023864819,16.981473786055776,3.6121383126961852
Malawi,2023,1960.8,1790000,113.8513966480447,7.906579888268157,11.409949720670392,75.62225251396649,12.780039776536313,84.10031223463687,30.431065307262568,3.620573798882682
Malawi,2024,2000.0,1500000,,,,,,,,
